Date	Precipitation[mm]	Temperature[degC]	Temperature_Daylight[degC]	PAR[µmolm-2s-1]	Daylength[h]	PET[mm]
1998-01-29	0.803397	-1.166672	-0.265710	76.420241	9.010327	0.000000
1998-01-30	1.191242	-0.018091	1.037692	79.605264	9.064049	0.000000
1998-01-31	0.699624	-4.787939	-4.634927	150.185825	9.118486	0.000000
1998-02-01	0.000000	-8.194261	-7.774311	170.092157	9.173607	0.000000
1998-02-02	0.280228	-6.885243	-6.339629	186.218676	9.229381	0.000000
1998-02-03	0.671337	-1.343334	-0.131380	180.274856	9.285780	0.000000
1998-02-04	0.000866	-3.126056	-0.793941	190.077431	9.342774	0.000000
1998-02-05	0.004029	-0.262487	2.502515	140.647265	9.400336	0.000000
1998-02-06	0.021520	2.850053	4.832283	139.590442	9.458440	0.306152
1998-02-07	0.089774	2.020773	3.574332	172.981695	9.517059	0.211092
1998-02-08	0.074739	2.675163	3.859433	136.772561	9.576168	0.289120
1998-02-09	0.008854	4.286311	6.212003	150.229111	9.635743	0.488444
1998-02-10	0.000000	4.509562	7.063812	208.978317	9.695760	0.519696
1998-02-11	0.002146	5.561022	7.371270	162.836275	9.756197	0.658412
1998-02-12	0.019500	9.983886	10.820563	136.172647	9.817031	1.260532
1998-02-13	1.305242	10.558831	10.931288	49.118372	9.878242	1.348906
1998-02-14	0.102644	11.310511	12.942991	160.354219	9.939809	1.463893
1998-02-15	0.380094	10.823910	12.664206	173.474019	10.001713	1.403502
1998-02-16	0.461323	10.433170	11.820943	102.186660	10.063935	1.356296
1998-02-17	2.338714	5.221915	4.718828	118.879720	10.126456	0.637734
1998-02-18	0.061885	5.598395	7.274913	104.864790	10.189260	0.692720
1998-02-19	0.002859	6.161027	8.181039	235.972657	10.252330	0.774378
1998-02-20	0.013479	6.020216	7.811236	198.263441	10.315651	0.759608
1998-02-21	0.000852	10.004572	12.537850	252.846913	10.379206	1.335752
1998-02-22	5.038384	9.431425	10.123223	108.272201	10.442981	1.259573
1998-02-23	0.042571	5.463253	6.528288	158.463494	10.506963	0.695388
1998-02-24	1.294549	7.934350	8.859283	51.231845	10.571137	1.054407
1998-02-25	1.011798	8.638611	8.850777	34.212073	10.635492	1.164770
1998-02-26	0.595627	9.514544	10.158417	123.869206	10.700015	1.303083
1998-02-27	0.154034	8.882198	8.959132	120.782596	10.764693	1.215511
1998-02-28	3.164924	5.636006	6.342774	129.858488	10.829517	0.741686
1998-03-01	1.765611	2.424230	3.886312	225.766314	10.894475	0.295171
1998-03-02	1.889975	4.878118	6.359144	192.434496	10.959557	0.640418
1998-03-03	5.613521	8.153481	7.572941	52.514057	11.024753	1.133080
1998-03-04	5.270913	14.023261	15.674320	254.473613	11.090054	2.068682
1998-03-05	2.041489	5.767586	6.338415	236.497278	11.155451	0.783638
1998-03-06	8.241288	4.314850	4.744239	93.477918	11.220935	0.572963
1998-03-07	6.880043	8.678776	9.216796	75.100174	11.286498	1.242385
1998-03-08	6.022418	5.746372	7.511019	204.548415	11.352132	0.794230
1998-03-09	0.279413	0.356415	1.820051	332.080959	11.417830	0.037604
1998-03-10	0.480471	1.078387	2.781378	268.809796	11.483584	0.127716
1998-03-11	0.037129	1.981358	3.589292	236.388421	11.549386	0.250682
1998-03-12	1.381441	1.055488	2.941786	195.946005	11.615231	0.126168
1998-03-13	0.504588	1.703986	2.777159	251.876161	11.681112	0.214810
1998-03-14	1.829085	4.866161	5.454842	186.993715	11.747022	0.684584
1998-03-15	5.316650	5.021434	6.169114	167.546605	11.812955	0.712610
1998-03-16	2.864083	6.218277	6.638233	39.507388	11.878904	0.906404
1998-03-17	2.981362	8.271018	8.749388	129.899544	11.944865	1.247112
1998-03-18	1.878275	8.237217	9.526679	173.034047	12.010830	1.248368
1998-03-19	0.309860	4.495413	5.587986	345.599978	12.076795	0.645089
1998-03-20	2.289463	3.759464	4.781478	313.834085	12.142754	0.532892
1998-03-21	0.318914	1.937796	3.383278	377.576151	12.208700	0.258596
1998-03-22	1.142268	1.499850	3.168033	260.213781	12.274630	0.196184
1998-03-23	0.967573	1.576315	2.698946	384.173313	12.340536	0.208318
1998-03-24	0.001738	1.147243	3.189897	448.398786	12.406413	0.147694
1998-03-25	0.000859	1.050925	3.124268	454.433517	12.472256	0.134834
1998-03-26	0.001723	2.869694	5.504569	460.908975	12.538059	0.408909
1998-03-27	1.277119	5.861311	6.535688	110.136059	12.603816	0.901209
1998-03-28	0.117389	9.492977	10.672975	176.205247	12.669523	1.539092
1998-03-29	0.000000	10.564739	12.872683	448.368749	12.735171	1.740099
1998-03-30	0.000852	10.505016	12.747085	482.213258	12.800757	1.738195
1998-03-31	0.085573	13.304165	15.865508	380.473222	12.866272	2.265080
1998-04-01	0.906482	12.699895	14.987088	433.863331	12.931712	2.163201
1998-04-02	5.767369	11.160128	12.668932	251.923620	12.997070	1.886197
1998-04-03	5.362892	11.339582	11.782488	150.750953	13.062338	1.929202
1998-04-04	1.071042	10.795491	10.846643	217.346808	13.127510	1.836818
1998-04-05	0.399304	10.431071	11.974465	356.664341	13.192580	1.777545
1998-04-06	0.223061	9.713723	11.229250	394.689878	13.257538	1.651737
1998-04-07	4.383294	8.974442	10.204594	224.297538	13.322378	1.521497
1998-04-08	4.250124	6.350528	6.582710	164.407475	13.387092	1.045390
1998-04-09	1.129652	7.151327	8.613953	321.590984	13.451670	1.196910
1998-04-10	0.079987	9.271050	11.192143	448.999232	13.516106	1.599791
1998-04-11	6.941120	8.275022	9.426805	313.814748	13.580389	1.418625
1998-04-12	1.957138	5.514633	6.628607	220.041020	13.644510	0.912382
1998-04-13	0.000852	5.404465	6.796085	505.971456	13.708459	0.896549
1998-04-14	0.646326	4.703389	6.439977	524.990934	13.772226	0.773146
1998-04-15	0.003090	6.885361	8.673950	355.131199	13.835801	1.180856
1998-04-16	1.025699	7.568369	8.701711	415.996821	13.899172	1.316230
1998-04-17	1.005959	6.863119	9.045438	434.009411	13.962328	1.187424
1998-04-18	1.093999	6.741513	8.331333	291.224497	14.025257	1.169565
1998-04-19	0.612039	6.447449	8.201510	412.966899	14.087945	1.118588
1998-04-20	0.168976	8.490197	10.653467	404.638967	14.150381	1.520471
1998-04-21	5.851256	9.340550	10.358934	332.035203	14.212550	1.696090
1998-04-22	0.019171	10.351800	12.013473	429.153722	14.274439	1.907252
1998-04-23	0.000000	12.313033	14.246821	613.273624	14.336032	2.317938
1998-04-24	0.745076	12.807256	14.399647	452.170654	14.397314	2.430753
1998-04-25	0.918321	13.171974	14.519998	389.452510	14.458269	2.517562
1998-04-26	2.905707	14.797542	16.052738	296.731310	14.518881	2.873090
1998-04-27	8.117560	15.509863	17.201352	426.518386	14.579133	3.038028
1998-04-28	5.627165	12.174696	12.652852	152.592811	14.639006	2.337711
1998-04-29	6.122894	13.187398	14.351821	311.215278	14.698482	2.562684
1998-04-30	0.118968	14.634690	16.411585	517.436957	14.757543	2.885010
1998-05-01	0.021276	15.056940	16.892976	595.023616	14.816168	2.988463
1998-05-02	4.457688	14.051775	15.798169	563.603676	14.874337	2.780785
1998-05-03	2.034434	12.749845	13.415938	257.729361	14.932028	2.508612
1998-05-04	0.611315	9.412763	9.603098	316.535967	14.989221	1.803983
1998-05-05	0.337623	9.342414	10.036823	281.795120	15.045892	1.795933
1998-05-06	0.784841	11.404973	12.050430	361.641598	15.102018	2.244588
1998-05-07	0.218051	13.440026	14.415458	242.981862	15.157575	2.698428
1998-05-08	0.002127	15.179927	17.253559	631.911293	15.212540	3.095972
1998-05-09	0.000852	17.668047	20.231808	631.959449	15.266886	3.671165
1998-05-10	0.000852	19.021660	21.540988	627.522465	15.320588	3.995481
1998-05-11	0.000000	19.579486	21.675373	671.411051	15.373619	4.138738
1998-05-12	0.005120	19.976403	22.160920	637.371924	15.425953	4.245457
1998-05-13	0.000119	15.937118	16.863794	615.461342	15.477561	3.323037
1998-05-14	0.002566	14.030287	15.387700	712.670783	15.528416	2.898187
1998-05-15	0.074700	13.384868	14.779139	548.676862	15.578488	2.760853
1998-05-16	0.000000	13.079896	13.998335	654.789506	15.627749	2.700297
1998-05-17	0.966630	13.375010	14.321389	429.953858	15.676168	2.775915
1998-05-18	0.113141	15.012660	16.652193	639.664155	15.723715	3.161267
1998-05-19	0.010307	16.016222	17.794912	558.148260	15.770360	3.404378
1998-05-20	0.077711	14.206370	15.101759	403.755973	15.816071	2.992621
1998-05-21	2.401581	10.472024	10.496826	173.394333	15.860817	2.146282
1998-05-22	0.790217	9.794539	10.730002	483.367734	15.904567	1.999655
1998-05-23	1.194233	9.467961	9.901558	297.217806	15.947289	1.931664
1998-05-24	0.992572	11.271997	12.049926	300.533457	15.988950	2.345973
1998-05-25	2.109952	11.833742	12.577758	283.741968	16.029520	2.481075
1998-05-26	0.694194	14.076006	15.483483	535.569596	16.068965	3.009818
1998-05-27	1.021549	15.882838	17.526505	625.254819	16.107255	3.445287
1998-05-28	0.211049	18.720142	20.406348	658.787476	16.144357	4.137012
1998-05-29	0.926235	19.802205	21.279467	626.869934	16.180239	4.410383
1998-05-30	4.737690	18.197204	19.277149	366.998754	16.214872	4.027675
1998-05-31	0.117202	18.107973	19.380042	506.187226	16.248223	4.014211
1998-06-01	6.996187	14.365325	14.984815	201.568664	16.280263	3.118360
1998-06-02	0.097516	16.806417	18.521062	548.033555	16.310962	3.712493
1998-06-03	2.654611	18.297073	19.355082	536.145432	16.340291	4.083320
1998-06-04	0.109340	18.214739	19.677064	586.277343	16.368222	4.070073
1998-06-05	0.000870	19.963860	21.273262	661.775544	16.394727	4.508964
1998-06-06	0.181247	25.698551	27.480011	681.100118	16.419780	5.960501
1998-06-07	3.015164	22.724245	24.188001	605.265313	16.443356	5.214198
1998-06-08	0.110703	18.148185	18.997561	441.912749	16.465431	4.077804
1998-06-09	-0.000006	19.156440	20.466679	496.360392	16.485981	4.332904
1998-06-10	7.590500	18.114930	18.927256	295.442666	16.504986	4.079368
1998-06-11	3.314913	16.218313	17.156500	397.432940	16.522424	3.616228
1998-06-12	13.087599	13.292409	14.141848	241.260766	16.538278	2.908702
1998-06-13	0.520542	10.804375	11.470777	301.647700	16.552530	2.318146
1998-06-14	0.036309	13.396645	14.656477	457.118675	16.565165	2.938553
1998-06-15	1.260170	15.099187	16.376217	576.013413	16.576168	3.353773
1998-06-16	3.517536	14.734785	15.444045	423.218876	16.585529	3.266755
1998-06-17	0.676520	14.294414	14.997776	553.074406	16.593236	3.161067
1998-06-18	1.650334	14.104316	14.878579	550.790802	16.599282	3.116024
1998-06-19	0.190066	15.927323	16.534635	189.702493	16.603660	3.562402
1998-06-20	0.526824	18.873193	20.172140	500.885225	16.606365	4.293660
1998-06-21	0.002137	22.012073	24.025192	706.209621	16.607396	5.085086
1998-06-22	11.951754	19.560102	20.295496	447.100308	16.606751	4.465845
1998-06-23	3.508973	16.112420	16.826101	360.330232	16.604432	3.608103
1998-06-24	2.289455	15.849994	16.088632	103.139565	16.600442	3.542708
1998-06-25	0.554981	19.492011	20.430228	407.735817	16.594787	4.445554
1998-06-26	3.795704	19.544172	20.243098	504.771151	16.587474	4.456667
1998-06-27	0.279043	20.704210	21.847244	531.014564	16.578511	4.745708
1998-06-28	0.442465	18.259964	18.943583	522.623210	16.567910	4.130971
1998-06-29	0.127295	17.054136	18.052121	494.933789	16.555683	3.829289
1998-06-30	2.156786	16.389919	17.444647	384.395882	16.541845	3.662609
1998-07-01	0.326621	16.268506	17.197484	500.374416	16.526413	3.629407
1998-07-02	0.418318	15.528923	16.384111	323.200901	16.509403	3.444908
1998-07-03	0.368998	16.300166	17.306099	483.304665	16.490836	3.629342
1998-07-04	3.607173	14.567385	14.930656	185.000346	16.470731	3.203654
1998-07-05	9.065785	14.976655	15.074467	169.796783	16.449111	3.298391
1998-07-06	1.172534	16.672713	17.381641	426.809915	16.426000	3.705995
1998-07-07	0.489135	13.623589	14.134353	376.388628	16.401423	2.963729
1998-07-08	7.037029	12.360812	12.843777	378.451360	16.375404	2.658972
1998-07-09	7.771635	13.739046	14.179311	218.508555	16.347971	2.981600
1998-07-10	1.599380	16.335885	17.012008	411.674063	16.319151	3.600209
1998-07-11	4.891578	16.806193	17.553637	450.473477	16.288974	3.707434
1998-07-12	5.013040	15.061499	15.130851	54.624232	16.257467	3.280268
1998-07-13	3.562719	17.711809	18.680589	218.725640	16.224663	3.912101
1998-07-14	0.186938	15.138307	16.104933	610.575893	16.190590	3.285091
1998-07-15	0.393614	15.554768	16.722585	585.290574	16.155279	3.377183
1998-07-16	3.836666	15.036321	16.082496	417.230380	16.118763	3.246306
1998-07-17	0.602246	15.883545	16.830885	333.475042	16.081072	3.439855
1998-07-18	0.299914	18.175711	19.055194	565.655228	16.042239	3.979621
1998-07-19	0.013313	17.974961	19.053883	552.805255	16.002295	3.921544
1998-07-20	0.004210	22.502987	24.978629	685.434088	15.961273	5.007186
1998-07-21	0.767359	26.014403	28.154200	645.917018	15.919204	5.830507
1998-07-22	2.338503	21.156570	22.386822	525.145285	15.876121	4.653906
1998-07-23	4.335385	22.379795	24.219918	606.418160	15.832054	4.936770
1998-07-24	0.543463	19.346514	20.208767	493.545001	15.787036	4.194480
1998-07-25	1.063256	17.556770	18.188376	392.759013	15.741097	3.759000
1998-07-26	0.383414	18.456902	19.422602	424.800000	15.694270	3.959557
1998-07-27	6.191953	20.370940	21.719401	434.531493	15.646583	4.399753
1998-07-28	4.652176	18.616511	19.456747	480.048000	15.598067	3.972709
1998-07-29	2.452137	16.886212	17.391981	306.859364	15.548752	3.557482
1998-07-30	0.922320	18.384139	19.381418	483.390384	15.498667	3.893267
1998-07-31	0.166466	17.786505	18.936032	555.642896	15.447841	3.742064
1998-08-01	1.304260	18.512275	19.976129	515.020285	15.396301	3.897194
1998-08-02	5.828795	17.839397	18.815606	297.902889	15.344075	3.729079
1998-08-03	1.758735	17.546209	18.452181	297.979346	15.291190	3.649147
1998-08-04	0.735250	18.558488	19.798269	333.473560	15.237672	3.867626
1998-08-05	0.508380	17.144139	18.057295	372.361013	15.183546	3.532295
1998-08-06	0.089256	17.694841	18.985944	505.450946	15.128838	3.644034
1998-08-07	0.001294	20.901423	22.786366	584.625425	15.073572	4.360109
1998-08-08	0.000000	22.743278	24.765799	628.608230	15.017771	4.766528
1998-08-09	0.033051	19.300982	20.033139	538.519294	14.961458	3.964849
1998-08-10	0.000000	19.345143	21.392146	652.840742	14.904655	3.959730
1998-08-11	0.000000	23.979741	27.093749	592.327416	14.847384	4.994809
1998-08-12	1.968400	25.072124	27.215719	521.282925	14.789666	5.225082
1998-08-13	7.368423	19.431187	19.410632	337.558398	14.731521	3.932872
1998-08-14	0.002138	17.023815	17.848102	328.460426	14.672968	3.387189
1998-08-15	0.045881	20.692501	22.779955	506.245452	14.614026	4.180761
1998-08-16	0.635542	19.292247	20.190373	311.301867	14.554713	3.855141
1998-08-17	0.000000	19.944036	22.082812	576.364452	14.495047	3.982153
1998-08-18	0.003171	19.984284	22.069350	582.136968	14.435045	3.974466
1998-08-19	0.033460	17.637700	18.382519	518.233142	14.374723	3.450104
1998-08-20	0.001724	19.913405	21.546185	514.248026	14.314096	3.925803
1998-08-21	4.323872	17.074133	17.781103	151.114373	14.253180	3.300975
1998-08-22	2.077752	15.025456	16.182294	419.817074	14.191989	2.855985
1998-08-23	0.151830	14.907482	15.854720	339.348905	14.130536	2.819086
1998-08-24	6.649318	15.088605	16.371828	365.736651	14.068836	2.844284
1998-08-25	1.099226	14.328139	15.257758	343.960793	14.006902	2.675282
1998-08-26	22.186217	13.220850	13.593177	96.972063	13.944744	2.438050
1998-08-27	0.845692	11.928598	12.908691	407.142648	13.882376	2.167677
1998-08-28	2.907974	11.183256	11.781936	115.972420	13.819807	2.010166
1998-08-29	1.314172	12.809612	13.938587	290.014503	13.757050	2.323125
1998-08-30	0.564592	12.588507	13.835679	289.138422	13.694115	2.268660
1998-08-31	1.434574	12.822948	14.261001	369.313508	13.631011	2.304475
1998-09-01	0.102525	14.002463	15.475812	335.924972	13.567748	2.526733
1998-09-02	0.004744	16.154984	17.635146	298.617949	13.504335	2.942981
1998-09-03	5.246461	17.350784	19.084540	334.208257	13.440781	3.168311
1998-09-04	3.485851	17.127861	18.233106	260.361698	13.377094	3.108795
1998-09-05	17.969781	15.942076	17.016802	151.756159	13.313282	2.859343
1998-09-06	1.923577	15.693236	16.653201	202.213333	13.249354	2.796827
1998-09-07	0.315295	16.471574	17.713343	288.005945	13.185315	2.935415
1998-09-08	0.090604	16.824340	18.229530	287.864628	13.121174	2.989975
1998-09-09	0.586184	19.628434	20.767177	355.375656	13.056937	3.524723
1998-09-10	3.240066	19.434077	20.727883	280.089135	12.992611	3.469203
1998-09-11	0.538538	16.337874	17.255172	212.232865	12.928203	2.852505
1998-09-12	6.575074	13.485545	14.222372	74.053168	12.863718	2.298591
1998-09-13	0.045455	11.251757	12.165565	240.777701	12.799162	1.874246
1998-09-14	14.645317	9.732333	10.312299	201.779529	12.734541	1.589919
1998-09-15	12.373189	11.240094	11.777389	116.883273	12.669861	1.853198
1998-09-16	9.854747	12.806990	13.917237	224.943514	12.605127	2.128123
1998-09-17	8.336890	11.099151	11.665583	123.319332	12.540345	1.808988
1998-09-18	1.500707	11.412962	12.313667	74.386734	12.475520	1.855644
1998-09-19	0.011490	12.778239	14.115098	254.293817	12.410657	2.090121
1998-09-20	0.007075	13.733247	14.969889	290.729700	12.345762	2.250619
1998-09-21	0.246222	13.054419	14.275662	217.736891	12.280838	2.117446
1998-09-22	0.236259	13.160026	13.927993	178.586414	12.215892	2.124985
1998-09-23	0.027658	12.101284	12.959525	220.293963	12.150929	1.927531
1998-09-24	0.028566	11.608270	12.833264	242.988258	12.085953	1.831542
1998-09-25	0.026561	12.248399	13.510338	308.810007	12.020969	1.932413
1998-09-26	0.132967	13.692094	15.432700	321.258317	11.955983	2.172384
1998-09-27	2.099839	14.964490	16.405000	206.135748	11.891000	2.382266
1998-09-28	0.278964	14.628629	16.581859	313.136274	11.826025	2.310864
1998-09-29	0.358666	14.348958	15.835436	191.413710	11.761064	2.249921
1998-09-30	0.402256	12.692667	14.423054	164.002645	11.696121	1.955289
1998-10-01	10.720440	9.466620	9.859281	86.617183	11.631204	1.408646
1998-10-02	15.699795	4.065579	3.470762	33.054883	11.566316	0.553205
1998-10-03	0.667099	4.761904	4.685592	42.638227	11.501466	0.654505
1998-10-04	1.991807	7.764577	8.708136	78.569085	11.436658	1.113936
1998-10-05	0.844730	7.718238	8.313953	137.294026	11.371899	1.100364
1998-10-06	4.295461	6.539171	6.910736	102.439857	11.307196	0.911845
1998-10-07	7.295297	8.010320	7.925276	43.087054	11.242556	1.133184
1998-10-08	3.776873	10.783558	11.465125	168.889421	11.177985	1.562137
1998-10-09	0.076326	10.275546	10.703219	61.273183	11.113493	1.472889
1998-10-10	2.235965	10.679462	10.925702	70.032317	11.049085	1.527747
1998-10-11	2.324348	10.590873	10.754005	78.839198	10.984772	1.505011
1998-10-12	1.629113	9.612818	10.632172	206.788770	10.920560	1.345049
1998-10-13	0.463123	9.245401	10.329336	208.748820	10.856460	1.281083
1998-10-14	3.138343	12.324585	12.833953	115.958547	10.792480	1.746795
1998-10-15	0.273683	12.330639	12.778336	194.098113	10.728631	1.737398
1998-10-16	0.000000	10.076401	10.602331	177.208511	10.664922	1.383358
1998-10-17	2.490605	15.289815	16.896393	241.950298	10.601365	2.174706
1998-10-18	1.195222	8.786427	10.233556	172.840402	10.537971	1.175815
1998-10-19	0.002358	5.964127	8.196317	207.186552	10.474752	0.763429
1998-10-20	2.261037	5.609860	6.743129	144.116628	10.411719	0.709437
1998-10-21	2.423869	8.586964	10.086307	182.611372	10.348887	1.125936
1998-10-22	0.016703	12.810189	13.758740	115.205120	10.286267	1.737107
1998-10-23	1.982418	14.130273	15.173852	171.574377	10.223876	1.923113
1998-10-24	8.807372	11.790314	12.085571	112.339067	10.161727	1.566505
1998-10-25	8.165411	10.983489	11.900827	179.622403	10.099836	1.440256
1998-10-26	4.522664	7.441737	8.446464	174.737645	10.038219	0.933135
1998-10-27	4.524673	7.589495	6.865639	65.643458	9.976893	0.947696
1998-10-28	17.057397	11.693299	12.491833	39.056379	9.915876	1.514786
1998-10-29	2.805068	9.100458	9.644261	111.371775	9.855185	1.142907
1998-10-30	3.472996	5.838509	5.879579	64.942742	9.794840	0.697365
1998-10-31	1.605719	6.189017	6.987539	167.146009	9.734861	0.738965
1998-11-01	27.829377	6.075680	6.746046	20.929441	9.675268	0.719671
1998-11-02	0.402528	5.661620	6.466064	96.425076	9.616082	0.661872
1998-11-03	5.292422	7.764778	9.526755	166.819570	9.557326	0.930914
1998-11-04	1.683332	7.190265	8.569131	151.107440	9.499023	0.850269
1998-11-05	1.931992	4.460414	5.058218	136.208076	9.441196	0.499993
1998-11-06	1.205016	6.450781	8.275214	119.285652	9.383871	0.745506
1998-11-07	0.004593	4.359746	5.564159	98.768506	9.327073	0.481709
1998-11-08	3.237884	5.015016	6.063087	125.391781	9.270828	0.558472
1998-11-09	9.558838	8.232508	7.951215	18.884189	9.215163	0.957193
1998-11-10	5.928887	8.969570	9.898075	57.398231	9.160106	1.045516
1998-11-11	1.557376	5.625446	6.626784	132.577697	9.105687	0.622341
1998-11-12	0.000000	2.143834	3.991547	152.746943	9.051934	0.214254
1998-11-13	0.033345	1.790398	3.486987	81.661400	8.998878	0.174733
1998-11-14	5.051400	3.692842	5.171394	104.924931	8.946551	0.384983
1998-11-15	3.643860	2.559770	3.138258	62.978567	8.894983	0.255848
1998-11-16	1.943478	1.328689	1.789747	60.324714	8.844208	0.123728
1998-11-17	1.380750	0.027710	0.729362	93.951537	8.794260	0.001748
1998-11-18	0.451603	-0.919151	0.286736	112.018366	8.745171	0.000000
1998-11-19	0.113200	-1.076725	-0.616396	110.467259	8.696977	0.000000
1998-11-20	0.248681	-1.059403	-0.257023	84.053588	8.649712	0.000000
1998-11-21	0.022258	-2.743672	-2.040529	123.498399	8.603412	0.000000
1998-11-22	0.000000	-5.241383	-4.572753	137.698480	8.558113	0.000000
1998-11-23	1.144631	-3.658770	-2.720486	47.712855	8.513852	0.000000
1998-11-24	0.012572	-2.692045	-1.873039	104.079801	8.470664	0.000000
1998-11-25	0.071616	-0.657165	0.839976	68.789024	8.428587	0.000000
1998-11-26	0.210916	0.060644	0.508463	48.491870	8.387657	0.003943
1998-11-27	1.579811	1.920998	2.597314	34.968755	8.347912	0.175135
1998-11-28	0.458361	2.493800	3.466223	34.646270	8.309389	0.232243
1998-11-29	0.438727	0.214118	1.082074	81.846175	8.272124	0.015560
1998-11-30	0.896229	-0.343667	0.203326	42.190867	8.236154	0.000000
1998-12-01	0.026181	-3.052120	-2.923595	67.562504	8.201515	0.000000
1998-12-02	0.006592	-3.662762	-2.788556	112.646424	8.168242	0.000000
1998-12-03	0.110768	-3.089826	-2.159181	85.044777	8.136371	0.000000
1998-12-04	1.348564	-1.651589	-0.958607	47.637523	8.105937	0.000000
1998-12-05	1.084839	-0.168045	0.510286	65.148469	8.076972	0.000000
1998-12-06	2.559759	-1.358853	-1.082957	54.906190	8.049509	0.000000
1998-12-07	0.240980	-2.957296	-2.811580	95.296693	8.023581	0.000000
1998-12-08	0.046247	-4.603797	-3.735404	91.402825	7.999217	0.000000
1998-12-09	0.000789	-5.631646	-4.034726	85.381773	7.976446	0.000000
1998-12-10	-0.000009	-5.732327	-4.226337	104.737022	7.955296	0.000000
1998-12-11	0.004582	-6.982404	-6.092593	100.012987	7.935794	0.000000
1998-12-12	0.584321	2.370907	3.510344	58.587308	7.917963	0.209345
1998-12-13	1.380943	6.685881	6.987475	58.883282	7.901826	0.652958
1998-12-14	4.105507	5.407753	5.077833	10.250248	7.887405	0.516190
1998-12-15	0.810710	7.817504	8.623404	25.833313	7.874718	0.772750
1998-12-16	3.145127	5.417906	5.417646	56.753847	7.863782	0.515706
1998-12-17	0.000435	3.778187	5.166175	96.136473	7.854612	0.346592
1998-12-18	0.795068	4.433755	5.527301	94.545586	7.847221	0.412849
1998-12-19	1.075372	5.324497	6.873906	60.483043	7.841618	0.504516
1998-12-20	1.286655	2.291058	3.742693	73.868002	7.837812	0.199568
1998-12-21	0.565819	-0.364110	0.834964	72.797711	7.835809	0.000000
1998-12-22	0.422050	0.713073	1.448143	60.848737	7.835611	0.055307
1998-12-23	0.109446	0.810438	1.834967	88.222043	7.837220	0.063675
1998-12-24	0.560947	0.672845	1.464543	44.930560	7.840635	0.051920
1998-12-25	0.091420	2.078311	2.596625	25.743638	7.845852	0.179478
1998-12-26	0.773774	6.498963	7.399017	74.162768	7.852864	0.628999
1998-12-27	1.810901	9.330748	9.135638	27.024882	7.861663	0.937109
1998-12-28	0.107424	9.165953	9.646924	91.600106	7.872238	0.920169
1998-12-29	0.047303	3.684656	4.308459	96.925270	7.884577	0.338458
1998-12-30	0.000435	1.283010	2.912509	97.251289	7.898664	0.106332
1998-12-31	0.000708	0.063474	2.135676	94.276822	7.914482	0.003912
