Date	Precipitation[mm]	Temperature[degC]	Temperature_Daylight[degC]	PAR[µmolm-2s-1]	Daylength[h]	PET[mm]
1998-03-24	0.001738	1.147095	3.189854	448.390324	12.406413	0.147685
1998-03-25	0.000859	1.048874	3.123511	454.444213	12.472256	0.134557
1998-03-26	0.001723	2.867554	5.502855	460.914352	12.538059	0.408598
1998-03-27	1.277130	5.860052	6.534584	110.135255	12.603816	0.901033
1998-03-28	0.117919	9.492208	10.672156	176.292176	12.669523	1.538997
1998-03-29	0.000000	10.564880	12.872959	448.367269	12.735171	1.740168
1998-03-30	0.000852	10.508458	12.747876	482.213519	12.800757	1.738864
1998-03-31	0.085161	13.302643	15.863606	380.436227	12.866272	2.264837
1998-04-01	0.893199	12.698685	14.986103	433.873194	12.931712	2.163017
1998-04-02	5.770773	11.158813	12.666773	251.970486	12.997070	1.885997
1998-04-03	5.359829	11.338262	11.780630	150.771019	13.062338	1.928999
1998-04-04	1.070158	10.794841	10.845875	217.387106	13.127510	1.836740
1998-04-05	0.400872	10.429235	11.972604	356.632986	13.192580	1.777245
1998-04-06	0.221162	9.712529	11.227901	394.672083	13.257538	1.651558
1998-04-07	4.386366	8.973628	10.203528	224.246875	13.322378	1.521390
1998-04-08	4.252013	6.349299	6.582513	164.485150	13.387092	1.045208
1998-04-09	1.128659	7.149775	8.612413	321.513519	13.451670	1.196667
1998-04-10	0.080570	9.271794	11.191988	448.995556	13.516106	1.599978
1998-04-11	6.940738	8.275040	9.425961	313.835833	13.580389	1.418673
1998-04-12	1.956852	5.515961	6.628920	220.018866	13.644510	0.912662
1998-04-13	0.000852	5.403829	6.794882	505.950926	13.708459	0.896471
1998-04-14	0.644697	4.702728	6.438603	525.027731	13.772226	0.773063
1998-04-15	0.003056	6.884847	8.673009	355.087477	13.835801	1.180802
1998-04-16	1.027247	7.567459	8.700336	416.000972	13.899172	1.316101
1998-04-17	1.011114	6.861761	9.045088	434.036620	13.962328	1.187209
1998-04-18	1.093642	6.743042	8.332321	291.164097	14.025257	1.169900
1998-04-19	0.613887	6.448425	8.201681	412.854491	14.087945	1.118817
1998-04-20	0.169979	8.491261	10.653087	404.668287	14.150381	1.520727
1998-04-21	5.858744	9.340149	10.357645	332.013310	14.212550	1.696058
1998-04-22	0.019214	10.354512	12.014478	429.203704	14.274439	1.907850
1998-04-23	0.000000	12.314443	14.247542	613.268611	14.336032	2.318278
1998-04-24	0.743771	12.805176	14.397003	452.111852	14.397314	2.430367
1998-04-25	0.918344	13.170445	14.518121	389.471435	14.458269	2.517288
1998-04-26	2.901573	14.797780	16.051786	296.774931	14.518881	2.873186
1998-04-27	8.119265	15.508926	17.201365	426.442176	14.579133	3.037869
1998-04-28	5.611655	12.174220	12.652311	152.620891	14.639006	2.337659
1998-04-29	6.116688	13.188487	14.352533	311.261759	14.698482	2.562965
1998-04-30	0.120302	14.633992	16.410362	517.448194	14.757543	2.884905
1998-05-01	0.021469	15.058492	16.892513	595.016250	14.816168	2.988846
1998-05-02	4.454862	14.049367	15.798288	563.633287	14.874337	2.780309
1998-05-03	2.037799	12.749675	13.416064	257.749236	14.932028	2.508624
1998-05-04	0.611080	9.412781	9.603394	316.519213	14.989221	1.804037
1998-05-05	0.335740	9.341690	10.036062	281.806921	15.045892	1.795831
1998-05-06	0.785322	11.404317	12.049626	361.817569	15.102018	2.244497
1998-05-07	0.217943	13.439082	14.414232	242.963380	15.157575	2.698269
1998-05-08	0.002127	15.179067	17.252015	631.900324	15.212540	3.095826
1998-05-09	0.000852	17.666193	20.229712	631.912269	15.266886	3.670781
1998-05-10	0.000852	19.021805	21.540408	627.557083	15.320588	3.995550
1998-05-11	0.000000	19.579351	21.674598	671.434815	15.373619	4.138739
1998-05-12	0.004982	19.974920	22.159755	637.358056	15.425953	4.245142
1998-05-13	0.000106	15.938350	16.864450	615.358657	15.477561	3.323364
1998-05-14	0.002566	14.031052	15.387802	712.670417	15.528416	2.898410
1998-05-15	0.075257	13.386577	14.779931	548.679398	15.578488	2.761291
1998-05-16	0.000000	13.081355	13.998627	654.716296	15.627749	2.700679
1998-05-17	0.971200	13.375340	14.320787	429.834630	15.676168	2.776041
1998-05-18	0.113371	15.014999	16.652942	639.729583	15.723715	3.161856
1998-05-19	0.010334	16.015350	17.794119	558.152315	15.770360	3.404220
1998-05-20	0.077760	14.206833	15.102644	403.793056	15.816071	2.992778
1998-05-21	2.403732	10.472804	10.497702	173.460625	15.860817	2.146512
1998-05-22	0.793780	9.794835	10.729946	483.346574	15.904567	1.999775
1998-05-23	1.193720	9.468135	9.901515	297.284120	15.947289	1.931756
1998-05-24	0.990842	11.270854	12.048353	300.478958	15.988950	2.345765
1998-05-25	2.106904	11.833476	12.576887	283.687963	16.029520	2.481068
1998-05-26	0.695007	14.076070	15.482379	535.634167	16.068965	3.009884
1998-05-27	1.021733	15.880351	17.526072	625.276898	16.107255	3.444741
1998-05-28	0.210884	18.717255	20.403081	658.749676	16.144357	4.136348
1998-05-29	0.914993	19.802643	21.279834	626.895185	16.180239	4.410524
1998-05-30	4.733830	18.197296	19.277440	366.999306	16.214872	4.027738
1998-05-31	0.116629	18.106150	19.378091	506.260185	16.248223	4.013807
1998-06-01	6.989557	14.364131	14.983618	201.632986	16.280263	3.118126
1998-06-02	0.094673	16.807581	18.521826	548.169491	16.310962	3.712820
1998-06-03	2.655305	18.296350	19.353055	536.176435	16.340291	4.083183
1998-06-04	0.109784	18.214142	19.675620	586.204167	16.368222	4.069967
1998-06-05	0.000870	19.966705	21.274809	661.813611	16.394727	4.509704
1998-06-06	0.177389	25.698837	27.479514	681.084491	16.419780	5.960578
1998-06-07	3.037969	22.723221	24.186552	605.248241	16.443356	5.213960
1998-06-08	0.110138	18.147802	18.996809	442.032963	16.465431	4.077750
1998-06-09	-0.000008	19.156137	20.466037	496.428380	16.485981	4.332866
1998-06-10	7.605899	18.113607	18.925670	295.490787	16.504986	4.079081
1998-06-11	3.313715	16.217972	17.156013	397.466435	16.522424	3.616191
1998-06-12	13.055692	13.292394	14.142066	241.286921	16.538278	2.908752
1998-06-13	0.522143	10.804067	11.470346	301.693727	16.552530	2.318129
1998-06-14	0.036397	13.395595	14.655406	457.140231	16.565165	2.938353
1998-06-15	1.256195	15.098262	16.374932	575.995417	16.576168	3.353597
1998-06-16	3.494127	14.734212	15.443199	423.283843	16.585529	3.266667
1998-06-17	0.671084	14.294118	14.997116	553.065000	16.593236	3.161047
1998-06-18	1.659295	14.102737	14.876291	550.658889	16.599282	3.115693
1998-06-19	0.189946	15.926743	16.533965	189.757940	16.603660	3.562308
1998-06-20	0.527956	18.871408	20.170670	500.939398	16.606365	4.293252
1998-06-21	0.002137	22.011511	24.024140	706.204028	16.607396	5.084968
1998-06-22	11.933672	19.557413	20.294515	447.078241	16.606751	4.465206
1998-06-23	3.507969	16.111197	16.824504	360.338449	16.604432	3.607850
1998-06-24	2.276307	15.849147	16.088431	103.216678	16.600442	3.542549
1998-06-25	0.548915	19.491037	20.429417	407.850880	16.594787	4.445346
1998-06-26	3.782609	19.544046	20.242766	504.803056	16.587474	4.456672
1998-06-27	0.277763	20.704498	21.847002	531.034583	16.578511	4.745811
1998-06-28	0.444750	18.259256	18.942733	522.655139	16.567910	4.130837
1998-06-29	0.125873	17.053656	18.051247	494.913565	16.555683	3.829215
1998-06-30	2.158086	16.388779	17.443315	384.415880	16.541845	3.662376
1998-07-01	0.328903	16.267618	17.196352	500.374120	16.526413	3.629237
1998-07-02	0.418934	15.529140	16.384408	323.161273	16.509403	3.445010
1998-07-03	0.368901	16.299341	17.304750	483.240972	16.490836	3.629187
1998-07-04	3.610835	14.566731	14.929954	185.017859	16.470731	3.203548
1998-07-05	9.059885	14.975566	15.073055	169.759537	16.449111	3.298178
1998-07-06	1.176479	16.671717	17.380433	426.832315	16.426000	3.705798
1998-07-07	0.491334	13.624374	14.134922	376.536435	16.401423	2.963970
1998-07-08	7.015447	12.360382	12.842787	378.495463	16.375404	2.658925
1998-07-09	7.762760	13.737950	14.178496	218.521620	16.347971	2.981391
1998-07-10	1.593287	16.335037	17.011123	411.700741	16.319151	3.600050
1998-07-11	4.897951	16.806204	17.553660	450.452454	16.288974	3.707481
1998-07-12	5.029991	15.061152	15.129900	54.638478	16.257467	3.280235
1998-07-13	3.556498	17.710770	18.679308	218.722870	16.224663	3.911891
1998-07-14	0.186188	15.137817	16.104294	610.587315	16.190590	3.285023
1998-07-15	0.392550	15.554317	16.721887	585.405926	16.155279	3.377123
1998-07-16	3.837187	15.035792	16.081930	417.221435	16.118763	3.246230
1998-07-17	0.601368	15.881810	16.828728	333.416273	16.081072	3.439489
1998-07-18	0.299422	18.174585	19.054002	565.698009	16.042239	3.979390
1998-07-19	0.013293	17.972626	19.053671	552.891019	16.002295	3.921024
1998-07-20	0.004120	22.500275	24.976715	685.446157	15.961273	5.006544
1998-07-21	0.767151	26.013723	28.152448	645.945370	15.919204	5.830210
1998-07-22	2.326572	21.156591	22.387087	525.219352	15.876121	4.653939
1998-07-23	4.343867	22.378317	24.218448	606.421250	15.832054	4.936434
1998-07-24	0.541248	19.345984	20.208137	493.588333	15.787036	4.194388
1998-07-25	1.057443	17.558599	18.189650	392.881898	15.741097	3.759472
1998-07-26	0.384687	18.457300	19.422733	424.828333	15.694270	3.959689
1998-07-27	6.177383	20.371622	21.720350	434.586296	15.646583	4.399945
1998-07-28	4.616842	18.616007	19.455838	480.163519	15.598067	3.972628
1998-07-29	2.443429	16.885691	17.391129	306.937986	15.548752	3.557404
1998-07-30	0.921121	18.383459	19.380448	483.388657	15.498667	3.893147
1998-07-31	0.165418	17.786276	18.935294	555.776713	15.447841	3.742050
1998-08-01	1.299371	18.512995	19.976187	515.039907	15.396301	3.897397
1998-08-02	5.800573	17.840860	18.816763	297.879468	15.344075	3.729454
1998-08-03	1.753833	17.546432	18.452122	297.972731	15.291190	3.649238
1998-08-04	0.733971	18.557169	19.796581	333.477593	15.237672	3.867360
1998-08-05	0.505649	17.143518	18.056163	372.264329	15.183546	3.532195
1998-08-06	0.089225	17.694717	18.985108	505.453287	15.128838	3.644045
1998-08-07	0.001294	20.900198	22.784768	584.590185	15.073572	4.359855
1998-08-08	0.000000	22.742838	24.765566	628.606204	15.017771	4.766446
1998-08-09	0.032951	19.301519	20.033522	538.508241	14.961458	3.965003
1998-08-10	0.000000	19.346289	21.391217	652.840602	14.904655	3.960021
1998-08-11	0.000000	23.978363	27.090318	592.347500	14.847384	4.994506
1998-08-12	1.958250	25.080154	27.215904	521.286574	14.789666	5.226929
1998-08-13	7.393733	19.430761	19.409987	337.540880	14.731521	3.932810
1998-08-14	0.002215	17.020706	17.846328	328.512037	14.672968	3.386549
1998-08-15	0.046250	20.689743	22.777759	506.223194	14.614026	4.180175
1998-08-16	0.637150	19.291758	20.190024	311.293287	14.554713	3.855066
1998-08-17	0.000000	19.942057	22.081406	576.388194	14.495047	3.981748
1998-08-18	0.003212	19.982355	22.067332	582.158565	14.435045	3.974074
1998-08-19	0.033388	17.637003	18.381007	518.225833	14.374723	3.449992
1998-08-20	0.001724	19.916290	21.548370	514.219306	14.314096	3.926458
1998-08-21	4.319534	17.073471	17.780049	151.104120	14.253180	3.300873
1998-08-22	2.086256	15.025101	16.182141	419.800972	14.191989	2.855954
1998-08-23	0.151279	14.906749	15.853706	339.338009	14.130536	2.818977
1998-08-24	6.652058	15.088756	16.370787	365.748171	14.068836	2.844358
1998-08-25	1.096170	14.327214	15.256495	343.950347	14.006902	2.675136
1998-08-26	22.178986	13.220815	13.592985	97.077089	13.944744	2.438088
1998-08-27	0.840294	11.928273	12.907704	407.174722	13.882376	2.167658
1998-08-28	2.903322	11.183177	11.782574	115.943657	13.819807	2.010197
1998-08-29	1.318093	12.809529	13.938447	290.105833	13.757050	2.323154
1998-08-30	0.563709	12.588364	13.835263	289.181759	13.694115	2.268676
1998-08-31	1.436884	12.821864	14.260173	369.306157	13.631011	2.304306
1998-09-01	0.102001	14.001210	15.473672	335.971227	13.567748	2.526528
1998-09-02	0.004744	16.154016	17.633228	298.547269	13.504335	2.942826
1998-09-03	5.243411	17.350195	19.082413	334.113194	13.440781	3.168229
1998-09-04	3.490704	17.126379	18.231156	260.310509	13.377094	3.108535
1998-09-05	18.000782	15.941406	17.016185	151.780683	13.313282	2.859250
1998-09-06	1.921029	15.691493	16.650681	202.175741	13.249354	2.796525
1998-09-07	0.314553	16.470840	17.711831	287.995903	13.185315	2.935308
1998-09-08	0.090563	16.823950	18.228231	287.947847	13.121174	2.989935
1998-09-09	0.591174	19.626993	20.765833	355.439259	13.056937	3.524467
1998-09-10	3.243107	19.433050	20.726749	280.069769	12.992611	3.469030
1998-09-11	0.540050	16.337158	17.254253	212.274676	12.928203	2.852405
1998-09-12	6.566251	13.485560	14.222259	74.100596	12.863718	2.298635
1998-09-13	0.044941	11.251160	12.164872	240.841250	12.799162	1.874180
1998-09-14	14.623806	9.731664	10.311367	201.780787	12.734541	1.589842
1998-09-15	12.373756	11.239421	11.775995	116.959792	12.669861	1.853119
1998-09-16	9.864122	12.805242	13.915630	224.931435	12.605127	2.127845
1998-09-17	8.338387	11.099025	11.666002	123.367292	12.540345	1.809008
1998-09-18	1.504034	11.414093	12.315158	74.503831	12.475520	1.855888
1998-09-19	0.011311	12.774791	14.113274	254.321065	12.410657	2.089542
1998-09-20	0.007105	13.734009	14.969122	290.719444	12.345762	2.250796
1998-09-21	0.246439	13.054769	14.274819	217.726782	12.280838	2.117549
1998-09-22	0.236093	13.160258	13.927809	178.543299	12.215892	2.125066
1998-09-23	0.027286	12.103475	12.961305	220.280741	12.150929	1.927956
1998-09-24	0.029005	11.610972	12.834607	242.989097	12.085953	1.832052
1998-09-25	0.026730	12.253571	13.511011	308.774722	12.020969	1.933350
1998-09-26	0.135683	13.696116	15.430545	321.218889	11.955983	2.173124
1998-09-27	2.098724	14.960815	16.402353	206.155116	11.891000	2.381659
1998-09-28	0.281395	14.626027	16.579143	313.124398	11.826025	2.310449
1998-09-29	0.358297	14.353541	15.834269	191.461713	11.761064	2.250748
1998-09-30	0.405530	12.692830	14.422967	164.045764	11.696121	1.955355
1998-10-01	10.726696	9.468511	9.861636	86.629404	11.631204	1.408994
1998-10-02	15.696250	4.067001	3.471644	33.053108	11.566316	0.553445
1998-10-03	0.668849	4.763570	4.686713	42.638709	11.501466	0.654787
1998-10-04	1.984291	7.764776	8.708083	78.549022	11.436658	1.114004
1998-10-05	0.843878	7.719660	8.314910	137.261435	11.371899	1.100624
1998-10-06	4.309632	6.539831	6.911535	102.463657	11.307196	0.911980
1998-10-07	7.293534	8.011337	7.926878	43.075532	11.242556	1.133379
1998-10-08	3.767137	10.782837	11.464574	168.862222	11.177985	1.562060
1998-10-09	0.075888	10.275929	10.703404	61.238003	11.113493	1.472987
1998-10-10	2.238927	10.678899	10.924583	70.042101	11.049085	1.527696
1998-10-11	2.337332	10.589696	10.752089	78.849878	10.984772	1.504864
1998-10-12	1.630671	9.612050	10.630780	206.807847	10.920560	1.344967
1998-10-13	0.462911	9.245148	10.328824	208.804028	10.856460	1.281081
1998-10-14	3.133901	12.325073	12.834223	115.982847	10.792480	1.746907
1998-10-15	0.271513	12.331085	12.778409	194.137917	10.728631	1.737503
1998-10-16	0.000000	10.076614	10.602193	177.237222	10.664922	1.383426
1998-10-17	2.490275	15.288915	16.895338	241.988750	10.601365	2.174597
1998-10-18	1.194624	8.786021	10.232779	172.846817	10.537971	1.175790
1998-10-19	0.002257	5.965067	8.196220	207.222963	10.474752	0.763591
1998-10-20	2.263541	5.609268	6.742389	144.109988	10.411719	0.709385
1998-10-21	2.407214	8.585704	10.085612	182.621169	10.348887	1.125789
1998-10-22	0.016533	12.809647	13.758696	115.243924	10.286267	1.737060
1998-10-23	1.985476	14.129237	15.173168	171.585312	10.223876	1.922990
1998-10-24	8.804857	11.789780	12.085290	112.334016	10.161727	1.566461
1998-10-25	8.178762	10.983109	11.900898	179.656412	10.099836	1.440235
1998-10-26	4.513934	7.441589	8.445791	174.732870	10.038219	0.933147
1998-10-27	4.525967	7.589381	6.865325	65.656250	9.976893	0.947712
1998-10-28	17.031885	11.692561	12.490122	39.059618	9.915876	1.514714
1998-10-29	2.790292	9.102188	9.648995	111.385185	9.855185	1.143178
1998-10-30	3.474575	5.837881	5.878611	64.933779	9.794840	0.697311
1998-10-31	1.606564	6.188705	6.986877	167.140509	9.734861	0.738953
1998-11-01	27.833195	6.076192	6.747132	20.926606	9.675268	0.719766
1998-11-02	0.403945	5.661336	6.465671	96.442795	9.616082	0.661863
1998-11-03	5.294708	7.764201	9.525835	166.841690	9.557326	0.930869
1998-11-04	1.681522	7.189626	8.568610	151.143924	9.499023	0.850216
1998-11-05	1.955077	4.459249	5.057432	136.226019	9.441196	0.499873
1998-11-06	1.199119	6.450256	8.275533	119.278484	9.383871	0.745468
1998-11-07	0.004557	4.359136	5.563440	98.786424	9.327073	0.481658
1998-11-08	3.211457	5.012858	6.060316	125.395278	9.270828	0.558233
1998-11-09	9.566103	8.231801	7.950572	18.903045	9.215163	0.957133
1998-11-10	5.921052	8.968353	9.896665	57.426493	9.160106	1.045391
1998-11-11	1.559906	5.624781	6.625735	132.604583	9.105687	0.622287
1998-11-12	0.000000	2.143819	3.990028	152.749560	9.051934	0.214267
1998-11-13	0.033586	1.789607	3.486202	81.688409	8.998878	0.174660
1998-11-14	5.050853	3.690577	5.169269	104.917500	8.946551	0.384744
1998-11-15	3.641865	2.559942	3.139023	62.988646	8.894983	0.255883
1998-11-16	1.945549	1.329987	1.791810	60.319161	8.844208	0.123871
1998-11-17	1.378022	0.028290	0.730378	93.987078	8.794260	0.001788
1998-11-18	0.454522	-0.918783	0.286478	112.006574	8.745171	0.000000
1998-11-19	0.113097	-1.077911	-0.616923	110.454363	8.696977	0.000000
1998-11-20	0.248081	-1.058858	-0.255385	84.047193	8.649712	0.000000
1998-11-21	0.022171	-2.742340	-2.038817	123.492697	8.603412	0.000000
1998-11-22	0.000000	-5.239822	-4.571248	137.698333	8.558113	0.000000
1998-11-23	1.144351	-3.658391	-2.719791	47.724473	8.513852	0.000000
1998-11-24	0.012616	-2.692942	-1.874206	104.106424	8.470664	0.000000
1998-11-25	0.071560	-0.656713	0.839172	68.790058	8.428587	0.000000
1998-11-26	0.211347	0.059306	0.507933	48.475324	8.387657	0.003848
1998-11-27	1.580770	1.919047	2.594927	35.002023	8.347912	0.174952
1998-11-28	0.456072	2.493444	3.467425	34.684398	8.309389	0.232221
1998-11-29	0.436524	0.213608	1.080492	81.864225	8.272124	0.015521
1998-11-30	0.894913	-0.342331	0.204511	42.172109	8.236154	0.000000
1998-12-01	0.026215	-3.050822	-2.922898	67.559861	8.201515	0.000000
1998-12-02	0.006588	-3.660894	-2.786548	112.647442	8.168242	0.000000
1998-12-03	0.110620	-3.089076	-2.158677	85.025249	8.136371	0.000000
1998-12-04	1.348698	-1.651886	-0.958819	47.632280	8.105937	0.000000
1998-12-05	1.082904	-0.171666	0.505823	65.152517	8.076972	0.000000
1998-12-06	2.559854	-1.359853	-1.081963	54.907812	8.049509	0.000000
1998-12-07	0.240174	-2.956279	-2.810566	95.304549	8.023581	0.000000
1998-12-08	0.046191	-4.602911	-3.736756	91.428513	7.999217	0.000000
1998-12-09	0.000867	-5.633489	-4.035597	85.380324	7.976446	0.000000
1998-12-10	-0.000012	-5.732569	-4.223543	104.728854	7.955296	0.000000
1998-12-11	0.004568	-6.991043	-6.084640	99.972963	7.935794	0.000000
1998-12-12	0.585368	2.366760	3.502542	58.586343	7.917963	0.208956
1998-12-13	1.383306	6.685450	6.987640	58.895903	7.901826	0.652936
1998-12-14	4.102617	5.406565	5.076784	10.251696	7.887405	0.516088
1998-12-15	0.819642	7.816065	8.621539	25.838791	7.874718	0.772619
1998-12-16	3.145682	5.417923	5.417524	56.771962	7.863782	0.515730
1998-12-17	0.000435	3.773844	5.162350	96.136302	7.854612	0.346172
1998-12-18	0.796499	4.430542	5.526068	94.551348	7.847221	0.412540
1998-12-19	1.089076	5.323959	6.873465	60.469884	7.841618	0.504481
1998-12-20	1.285145	2.290095	3.741628	73.861649	7.837812	0.199488
1998-12-21	0.565623	-0.365005	0.834329	72.791510	7.835809	0.000000
1998-12-22	0.423447	0.711456	1.446546	60.853044	7.835611	0.055175
1998-12-23	0.109265	0.808614	1.833657	88.237396	7.837220	0.063524
1998-12-24	0.560667	0.671956	1.464272	44.929635	7.840635	0.051850
1998-12-25	0.091814	2.078664	2.596997	25.743041	7.845852	0.179524
1998-12-26	0.775848	6.499308	7.399875	74.179225	7.852864	0.629059
1998-12-27	1.811712	9.330388	9.135724	27.023845	7.861663	0.937096
1998-12-28	0.107038	9.165334	9.645786	91.608194	7.872238	0.920127
1998-12-29	0.047289	3.684387	4.306889	96.908519	7.884577	0.338449
1998-12-30	0.000435	1.284276	2.915389	97.248495	7.898664	0.106456
1998-12-31	0.000717	0.066447	2.136692	94.286956	7.914482	0.004114
